true_file_type,declared_extension,label,label_name,is_malicious,category,corruption_type
JPG,.jpg,1,corrupted,False,image,wrong_offset_4_instead_of_0
HTML,.html,0,valid,False,web,none
FLAC,.flac,0,valid,False,audio,none
MP3_ID3,.mp3,0,valid,False,audio,none
MP4,.mp4,0,valid,False,video,none
WEBP,.webp,1,corrupted,False,image,partial_overwrite_4_null
UNKNOWN,.pdf,2,mismatch,False,unknown,random_bytes_unknown
DOCX,.docx,1,corrupted,False,document,wrong_offset_4_instead_of_0
BZIP2,.bz2,0,valid,False,archive,none
BZIP2,.bz2,1,corrupted,False,archive,partial_overwrite_4_null
PPTX,.pptx,0,valid,False,document,none
HTML_TAG,.html,0,valid,False,web,none
DOCX,.docx,0,valid,False,document,none
RAR5,.rar,0,valid,False,archive,none
AVI,.avi,0,valid,False,video,none
MP4,.mp4,0,valid,False,video,none
TAR,.tar,0,valid,False,archive,none
BZIP2,.bz2,0,valid,False,archive,none
GZIP,.gz,0,valid,False,archive,none
ELF,.mp3,2,mismatch,True,executable,elf_disguised_as_mp3
PE,.exe,1,corrupted,False,executable,byte_flip_pos_1
GIF,.gif,1,corrupted,False,image,wrong_offset_4_instead_of_0
UNKNOWN,.jpg,2,mismatch,False,unknown,random_bytes_unknown
RAR,.rar,0,valid,False,archive,none
PNG,.exe,2,mismatch,False,image,png_mislabeled_as_exe
PNG,.png,0,valid,False,image,none
TAR,.tar,1,corrupted,False,archive,byte_flip_pos_0
EXE,.pdf,2,mismatch,True,executable,exe_disguised_as_pdf
WEBP,.webp,0,valid,False,image,none
PE,.exe,0,valid,False,executable,none
WAV,.wav,0,valid,False,audio,none
XML,.xml,0,valid,False,web,none
PNG,.exe,2,mismatch,False,image,png_mislabeled_as_exe
PE,.exe,1,corrupted,False,executable,partial_overwrite_4_null
MP3,.mp3,0,valid,False,audio,none
GIF,.gif,1,corrupted,False,image,partial_overwrite_4_null
MP3_ID3,.mp3,0,valid,False,audio,none
AVI,.avi,1,corrupted,False,video,partial_overwrite_4_null
7Z,.7z,1,corrupted,False,archive,byte_flip_pos_4
HTML,.html,1,corrupted,False,web,partial_overwrite_4_null
PPTX,.pptx,0,valid,False,document,none
EXE,.jpg,2,mismatch,True,executable,exe_disguised_as_jpg
WAV,.wav,0,valid,False,audio,none
HTML_TAG,.html,1,corrupted,False,web,partial_overwrite_4_null
AVI,.avi,0,valid,False,video,none
7Z,.7z,1,corrupted,False,archive,wrong_offset_4_instead_of_0
HTML,.html,1,corrupted,False,web,byte_flip_pos_1
MP3,.mp3,1,corrupted,False,audio,truncated_header_keep_1
PDF,.pdf,0,valid,False,document,none
GIF,.gif,0,valid,False,image,none
BMP,.bmp,0,valid,False,image,none
MP4,.mp4,1,corrupted,False,video,partial_overwrite_4_null
7Z,.7z,0,valid,False,archive,none
TIFF_BE,.tiff,0,valid,False,image,none
BMP,.bmp,0,valid,False,image,none
ELF,.elf,0,valid,False,executable,none
BZIP2,.bz2,1,corrupted,False,archive,byte_flip_pos_2
PE,.exe,1,corrupted,False,executable,wrong_offset_4_instead_of_0
DOCX,.docx,1,corrupted,False,document,partial_overwrite_4_null
GZIP,.gz,1,corrupted,False,archive,wrong_offset_4_instead_of_0
EXE,.exe,0,valid,False,executable,none
BMP,.bmp,1,corrupted,False,image,byte_flip_pos_1
WEBP,.webp,1,corrupted,False,image,partial_overwrite_4_null
XML,.xml,0,valid,False,web,none
ELF,.mp3,2,mismatch,True,executable,elf_disguised_as_mp3
ELF,.elf,1,corrupted,False,executable,truncated_header_keep_1
JPG,.jpg,0,valid,False,image,none
CLASS,.class,1,corrupted,False,executable,wrong_offset_4_instead_of_0
PPTX,.pptx,1,corrupted,False,document,truncated_header_keep_1
PNG,.exe,2,mismatch,False,image,png_mislabeled_as_exe
OGG,.ogg,0,valid,False,audio,none
GIF,.gif,1,corrupted,False,image,wrong_offset_4_instead_of_0
TIFF,.tiff,0,valid,False,image,none
FLAC,.flac,0,valid,False,audio,none
TIFF_BE,.tiff,0,valid,False,image,none
DOCX,.docx,0,valid,False,document,none
OGG,.ogg,0,valid,False,audio,none
UNKNOWN,.png,2,mismatch,False,unknown,random_bytes_unknown
EXE,.jpg,2,mismatch,True,executable,exe_disguised_as_jpg
GIF,.gif,1,corrupted,False,image,partial_overwrite_4_null
RAR,.rar,1,corrupted,False,archive,truncated_header_keep_1
MP4,.mp4,1,corrupted,False,video,byte_flip_pos_3
SQLITE,.sqlite,0,valid,False,database,none
FLAC,.flac,0,valid,False,audio,none
TAR,.tar,1,corrupted,False,archive,byte_flip_pos_0
OGG,.ogg,0,valid,False,audio,none
PDF,.pdf,0,valid,False,document,none
PNG,.exe,2,mismatch,False,image,png_mislabeled_as_exe
RAR,.rar,1,corrupted,False,archive,partial_overwrite_4_null
MP3_ID3,.mp3,0,valid,False,audio,none
FLAC,.flac,0,valid,False,audio,none
GIF,.gif,0,valid,False,image,none
EXE,.pdf,2,mismatch,True,executable,exe_disguised_as_pdf
EXE,.pdf,2,mismatch,True,executable,exe_disguised_as_pdf
JPG,.jpg,0,valid,False,image,none
TIFF,.tiff,1,corrupted,False,image,wrong_offset_4_instead_of_0
CLASS,.class,0,valid,False,executable,none
GIF,.gif,0,valid,False,image,none
PNG,.png,0,valid,False,image,none
XML,.xml,0,valid,False,web,none
EXE,.jpg,2,mismatch,True,executable,exe_disguised_as_jpg
SQLITE,.sqlite,0,valid,False,database,none
OGG,.ogg,1,corrupted,False,audio,byte_flip_pos_0
RAR,.rar,0,valid,False,archive,none
EXE,.exe,0,valid,False,executable,none
XML,.xml,1,corrupted,False,web,truncated_header_keep_2
OGG,.ogg,0,valid,False,audio,none
OGG,.ogg,0,valid,False,audio,none
DOCX,.docx,1,corrupted,False,document,truncated_header_keep_2
EXE,.pdf,2,mismatch,True,executable,exe_disguised_as_pdf
EXE,.exe,0,valid,False,executable,none
MP3_ID3,.mp3,0,valid,False,audio,none
GIF,.gif,0,valid,False,image,none
EXE,.jpg,2,mismatch,True,executable,exe_disguised_as_jpg
XLSX,.xlsx,0,valid,False,document,none
TIFF,.tiff,0,valid,False,image,none
PNG,.exe,2,mismatch,False,image,png_mislabeled_as_exe
HTML,.html,0,valid,False,web,none
UNKNOWN,.zip,2,mismatch,False,unknown,random_bytes_unknown
EXE,.pdf,2,mismatch,True,executable,exe_disguised_as_pdf
JPEG,.jpeg,0,valid,False,image,none
TAR,.tar,0,valid,False,archive,none
ELF,.elf,1,corrupted,False,executable,partial_overwrite_4_null
ZIP,.zip,0,valid,False,archive,none
UNKNOWN,.zip,2,mismatch,False,unknown,random_bytes_unknown
FLAC,.flac,1,corrupted,False,audio,wrong_offset_4_instead_of_0
EXE,.pdf,2,mismatch,True,executable,exe_disguised_as_pdf
EXE,.pdf,2,mismatch,True,executable,exe_disguised_as_pdf
MP3_ID3,.mp3,1,corrupted,False,audio,truncated_header_keep_1
EXE,.jpg,2,mismatch,True,executable,exe_disguised_as_jpg
ZIP,.docx,2,mismatch,False,archive,zip_repackaged_as_docx
ZIP,.docx,2,mismatch,False,archive,zip_repackaged_as_docx
ELF,.mp3,2,mismatch,True,executable,elf_disguised_as_mp3
TAR,.tar,1,corrupted,False,archive,partial_overwrite_4_null
ELF,.mp3,2,mismatch,True,executable,elf_disguised_as_mp3
MP4,.mp4,0,valid,False,video,none
JPG,.jpg,1,corrupted,False,image,partial_overwrite_4_null
HTML,.html,1,corrupted,False,web,byte_flip_pos_8
ZIP,.docx,2,mismatch,False,archive,zip_repackaged_as_docx
EXE,.exe,0,valid,False,executable,none
HTML,.html,0,valid,False,web,none
JPG,.jpg,0,valid,False,image,none
EXE,.jpg,2,mismatch,True,executable,exe_disguised_as_jpg
GIF,.gif,0,valid,False,image,none
GZIP,.gz,0,valid,False,archive,none
AVI,.avi,0,valid,False,video,none
PNG,.png,1,corrupted,False,image,byte_flip_pos_0
GZIP,.gz,0,valid,False,archive,none
TIFF,.tiff,1,corrupted,False,image,truncated_header_keep_1
JPG,.jpg,0,valid,False,image,none
ZIP,.zip,1,corrupted,False,archive,wrong_offset_4_instead_of_0
DOCX,.docx,1,corrupted,False,document,partial_overwrite_4_null
ZIP,.docx,2,mismatch,False,archive,zip_repackaged_as_docx
TIFF_BE,.tiff,0,valid,False,image,none
XML,.xml,0,valid,False,web,none
BMP,.bmp,0,valid,False,image,none
AVI,.avi,1,corrupted,False,video,truncated_header_keep_2
BMP,.bmp,1,corrupted,False,image,truncated_header_keep_1
DOCX,.docx,1,corrupted,False,document,partial_overwrite_4_null
GZIP,.gz,0,valid,False,archive,none
OGG,.ogg,1,corrupted,False,audio,byte_flip_pos_3
TIFF,.tiff,0,valid,False,image,none
PNG,.png,1,corrupted,False,image,partial_overwrite_4_null
XML,.xml,0,valid,False,web,none
7Z,.7z,1,corrupted,False,archive,wrong_offset_4_instead_of_0
HTML_TAG,.html,1,corrupted,False,web,truncated_header_keep_2
CLASS,.class,0,valid,False,executable,none
DOCX,.docx,1,corrupted,False,document,byte_flip_pos_0
EXE,.jpg,2,mismatch,True,executable,exe_disguised_as_jpg
ELF,.elf,1,corrupted,False,executable,byte_flip_pos_2
TAR,.tar,1,corrupted,False,archive,byte_flip_pos_1
PNG,.exe,2,mismatch,False,image,png_mislabeled_as_exe
PNG,.exe,2,mismatch,False,image,png_mislabeled_as_exe
RAR,.rar,0,valid,False,archive,none
RAR,.rar,0,valid,False,archive,none
RAR,.rar,1,corrupted,False,archive,byte_flip_pos_3
PDF,.pdf,1,corrupted,False,document,wrong_offset_4_instead_of_0
AVI,.avi,0,valid,False,video,none
MP3,.mp3,0,valid,False,audio,none
BMP,.bmp,0,valid,False,image,none
ELF,.elf,0,valid,False,executable,none
ELF,.mp3,2,mismatch,True,executable,elf_disguised_as_mp3
BMP,.bmp,0,valid,False,image,none
XLSX,.xlsx,1,corrupted,False,document,truncated_header_keep_1
ELF,.mp3,2,mismatch,True,executable,elf_disguised_as_mp3
EXE,.pdf,2,mismatch,True,executable,exe_disguised_as_pdf
AVI,.avi,0,valid,False,video,none
TIFF,.tiff,1,corrupted,False,image,truncated_header_keep_2
TAR,.tar,0,valid,False,archive,none
PE,.exe,1,corrupted,False,executable,truncated_header_keep_2
MP3_ID3,.mp3,1,corrupted,False,audio,wrong_offset_4_instead_of_0
ELF,.mp3,2,mismatch,True,executable,elf_disguised_as_mp3
PNG,.exe,2,mismatch,False,image,png_mislabeled_as_exe
ZIP,.docx,2,mismatch,False,archive,zip_repackaged_as_docx
DOCX,.docx,0,valid,False,document,none
MP3,.mp3,0,valid,False,audio,none
TIFF_BE,.tiff,0,valid,False,image,none
JPEG,.jpeg,1,corrupted,False,image,wrong_offset_4_instead_of_0
JPG,.jpg,1,corrupted,False,image,partial_overwrite_4_null
UNKNOWN,.jpg,2,mismatch,False,unknown,random_bytes_unknown
UNKNOWN,.png,2,mismatch,False,unknown,random_bytes_unknown
WEBP,.webp,0,valid,False,image,none
WAV,.wav,0,valid,False,audio,none
ZIP,.docx,2,mismatch,False,archive,zip_repackaged_as_docx
PNG,.png,1,corrupted,False,image,truncated_header_keep_1
FLAC,.flac,0,valid,False,audio,none
TAR,.tar,0,valid,False,archive,none
XLSX,.xlsx,0,valid,False,document,none
OGG,.ogg,1,corrupted,False,audio,truncated_header_keep_1
WEBP,.webp,1,corrupted,False,image,truncated_header_keep_2
ZIP,.zip,1,corrupted,False,archive,wrong_offset_4_instead_of_0
CLASS,.class,0,valid,False,executable,none
GIF,.gif,0,valid,False,image,none
DOCX,.docx,0,valid,False,document,none
PE,.exe,0,valid,False,executable,none
PNG,.exe,2,mismatch,False,image,png_mislabeled_as_exe
7Z,.7z,1,corrupted,False,archive,wrong_offset_4_instead_of_0
DOCX,.docx,1,corrupted,False,document,byte_flip_pos_0
MP3,.mp3,0,valid,False,audio,none
UNKNOWN,.zip,2,mismatch,False,unknown,random_bytes_unknown
CLASS,.class,1,corrupted,False,executable,byte_flip_pos_3
DOCX,.docx,1,corrupted,False,document,truncated_header_keep_1
MP4,.mp4,0,valid,False,video,none
ZIP,.docx,2,mismatch,False,archive,zip_repackaged_as_docx
WEBP,.webp,0,valid,False,image,none
ELF,.mp3,2,mismatch,True,executable,elf_disguised_as_mp3
PPTX,.pptx,1,corrupted,False,document,truncated_header_keep_1
PE,.exe,0,valid,False,executable,none
ELF,.elf,0,valid,False,executable,none
RAR,.rar,0,valid,False,archive,none
FLAC,.flac,1,corrupted,False,audio,partial_overwrite_4_null
EXE,.jpg,2,mismatch,True,executable,exe_disguised_as_jpg
TAR,.tar,1,corrupted,False,archive,partial_overwrite_4_null
TIFF,.tiff,1,corrupted,False,image,partial_overwrite_4_null
EXE,.jpg,2,mismatch,True,executable,exe_disguised_as_jpg
EXE,.jpg,2,mismatch,True,executable,exe_disguised_as_jpg
PDF,.pdf,0,valid,False,document,none
EXE,.jpg,2,mismatch,True,executable,exe_disguised_as_jpg
RAR5,.rar,0,valid,False,archive,none
OGG,.ogg,1,corrupted,False,audio,wrong_offset_4_instead_of_0
JPEG,.jpeg,1,corrupted,False,image,truncated_header_keep_2
FLAC,.flac,1,corrupted,False,audio,wrong_offset_4_instead_of_0
PNG,.png,0,valid,False,image,none
ELF,.mp3,2,mismatch,True,executable,elf_disguised_as_mp3
CLASS,.class,0,valid,False,executable,none
TIFF,.tiff,0,valid,False,image,none
RAR,.rar,1,corrupted,False,archive,wrong_offset_4_instead_of_0
BMP,.bmp,0,valid,False,image,none
MP3,.mp3,0,valid,False,audio,none
XML,.xml,1,corrupted,False,web,truncated_header_keep_2
WAV,.wav,0,valid,False,audio,none
JPG,.jpg,1,corrupted,False,image,wrong_offset_4_instead_of_0
UNKNOWN,.exe,2,mismatch,False,unknown,random_bytes_unknown
EXE,.jpg,2,mismatch,True,executable,exe_disguised_as_jpg
HTML_TAG,.html,1,corrupted,False,web,wrong_offset_4_instead_of_0
ZIP,.docx,2,mismatch,False,archive,zip_repackaged_as_docx
7Z,.7z,0,valid,False,archive,none
7Z,.7z,0,valid,False,archive,none
MP4,.mp4,0,valid,False,video,none
GZIP,.gz,0,valid,False,archive,none
XLSX,.xlsx,1,corrupted,False,document,truncated_header_keep_1
FLAC,.flac,0,valid,False,audio,none
RAR5,.rar,0,valid,False,archive,none
RAR5,.rar,0,valid,False,archive,none
TIFF,.tiff,0,valid,False,image,none
JPEG,.jpeg,1,corrupted,False,image,wrong_offset_4_instead_of_0
MP3_ID3,.mp3,1,corrupted,False,audio,truncated_header_keep_2
CLASS,.class,0,valid,False,executable,none
EXE,.pdf,2,mismatch,True,executable,exe_disguised_as_pdf
HTML,.html,1,corrupted,False,web,byte_flip_pos_3
ZIP,.zip,0,valid,False,archive,none
RAR5,.rar,1,corrupted,False,archive,wrong_offset_4_instead_of_0
EXE,.pdf,2,mismatch,True,executable,exe_disguised_as_pdf
HTML_TAG,.html,0,valid,False,web,none
TIFF,.tiff,0,valid,False,image,none
PNG,.exe,2,mismatch,False,image,png_mislabeled_as_exe
FLAC,.flac,1,corrupted,False,audio,byte_flip_pos_1
EXE,.exe,1,corrupted,False,executable,truncated_header_keep_1
PPTX,.pptx,1,corrupted,False,document,truncated_header_keep_1
MP3,.mp3,1,corrupted,False,audio,truncated_header_keep_2
UNKNOWN,.zip,2,mismatch,False,unknown,random_bytes_unknown
ELF,.elf,0,valid,False,executable,none
PNG,.png,0,valid,False,image,none
EXE,.jpg,2,mismatch,True,executable,exe_disguised_as_jpg
EXE,.jpg,2,mismatch,True,executable,exe_disguised_as_jpg
EXE,.jpg,2,mismatch,True,executable,exe_disguised_as_jpg
WEBP,.webp,1,corrupted,False,image,truncated_header_keep_1
EXE,.exe,0,valid,False,executable,none
MP3,.mp3,0,valid,False,audio,none
TAR,.tar,0,valid,False,archive,none
GZIP,.gz,0,valid,False,archive,none
ELF,.mp3,2,mismatch,True,executable,elf_disguised_as_mp3
GIF,.gif,1,corrupted,False,image,wrong_offset_4_instead_of_0
EXE,.pdf,2,mismatch,True,executable,exe_disguised_as_pdf
BMP,.bmp,0,valid,False,image,none
EXE,.pdf,2,mismatch,True,executable,exe_disguised_as_pdf
CLASS,.class,0,valid,False,executable,none
EXE,.exe,1,corrupted,False,executable,byte_flip_pos_0
PPTX,.pptx,1,corrupted,False,document,wrong_offset_4_instead_of_0
HTML,.html,1,corrupted,False,web,byte_flip_pos_2
EXE,.exe,1,corrupted,False,executable,wrong_offset_4_instead_of_0
JPG,.jpg,0,valid,False,image,none
PDF,.pdf,0,valid,False,document,none
GIF,.gif,0,valid,False,image,none
OGG,.ogg,1,corrupted,False,audio,partial_overwrite_4_null
JPEG,.jpeg,1,corrupted,False,image,wrong_offset_4_instead_of_0
UNKNOWN,.wav,2,mismatch,False,unknown,random_bytes_unknown
PPTX,.pptx,1,corrupted,False,document,wrong_offset_4_instead_of_0
ELF,.mp3,2,mismatch,True,executable,elf_disguised_as_mp3
SQLITE,.sqlite,1,corrupted,False,database,wrong_offset_4_instead_of_0
DOCX,.docx,1,corrupted,False,document,wrong_offset_4_instead_of_0
PNG,.png,0,valid,False,image,none
UNKNOWN,.png,2,mismatch,False,unknown,random_bytes_unknown
WAV,.wav,0,valid,False,audio,none
PNG,.exe,2,mismatch,False,image,png_mislabeled_as_exe
PNG,.exe,2,mismatch,False,image,png_mislabeled_as_exe
TIFF_BE,.tiff,1,corrupted,False,image,wrong_offset_4_instead_of_0
PE,.exe,0,valid,False,executable,none
EXE,.pdf,2,mismatch,True,executable,exe_disguised_as_pdf
CLASS,.class,0,valid,False,executable,none
FLAC,.flac,1,corrupted,False,audio,truncated_header_keep_1
ELF,.elf,0,valid,False,executable,none
JPEG,.jpeg,1,corrupted,False,image,partial_overwrite_4_null
FLAC,.flac,1,corrupted,False,audio,truncated_header_keep_1
ELF,.elf,0,valid,False,executable,none
EXE,.pdf,2,mismatch,True,executable,exe_disguised_as_pdf
TIFF_BE,.tiff,1,corrupted,False,image,truncated_header_keep_2
PNG,.png,1,corrupted,False,image,byte_flip_pos_0
SQLITE,.sqlite,1,corrupted,False,database,byte_flip_pos_4
XML,.xml,1,corrupted,False,web,truncated_header_keep_1
SQLITE,.sqlite,0,valid,False,database,none
EXE,.pdf,2,mismatch,True,executable,exe_disguised_as_pdf
GIF,.gif,1,corrupted,False,image,truncated_header_keep_1
WEBP,.webp,0,valid,False,image,none
BZIP2,.bz2,1,corrupted,False,archive,truncated_header_keep_2
MP3_ID3,.mp3,0,valid,False,audio,none
RAR5,.rar,0,valid,False,archive,none
7Z,.7z,1,corrupted,False,archive,wrong_offset_4_instead_of_0
EXE,.exe,0,valid,False,executable,none
TIFF,.tiff,0,valid,False,image,none
PNG,.exe,2,mismatch,False,image,png_mislabeled_as_exe
PPTX,.pptx,1,corrupted,False,document,byte_flip_pos_3
CLASS,.class,1,corrupted,False,executable,partial_overwrite_4_null
PE,.exe,1,corrupted,False,executable,partial_overwrite_4_null
MP3_ID3,.mp3,1,corrupted,False,audio,wrong_offset_4_instead_of_0
ELF,.elf,0,valid,False,executable,none
HTML_TAG,.html,0,valid,False,web,none
ELF,.mp3,2,mismatch,True,executable,elf_disguised_as_mp3
MP3,.mp3,0,valid,False,audio,none
UNKNOWN,.jpg,2,mismatch,False,unknown,random_bytes_unknown
EXE,.pdf,2,mismatch,True,executable,exe_disguised_as_pdf
UNKNOWN,.wav,2,mismatch,False,unknown,random_bytes_unknown
MP4,.mp4,1,corrupted,False,video,byte_flip_pos_2
BZIP2,.bz2,1,corrupted,False,archive,byte_flip_pos_1
DOCX,.docx,1,corrupted,False,document,wrong_offset_4_instead_of_0
ZIP,.docx,2,mismatch,False,archive,zip_repackaged_as_docx
HTML,.html,1,corrupted,False,web,wrong_offset_4_instead_of_0
ZIP,.zip,1,corrupted,False,archive,wrong_offset_4_instead_of_0
AVI,.avi,1,corrupted,False,video,byte_flip_pos_1
MP3,.mp3,1,corrupted,False,audio,partial_overwrite_4_null
XML,.xml,1,corrupted,False,web,truncated_header_keep_2
PNG,.png,0,valid,False,image,none
WEBP,.webp,0,valid,False,image,none
FLAC,.flac,0,valid,False,audio,none
BMP,.bmp,1,corrupted,False,image,truncated_header_keep_2
JPEG,.jpeg,1,corrupted,False,image,partial_overwrite_4_null
PNG,.exe,2,mismatch,False,image,png_mislabeled_as_exe
MP3_ID3,.mp3,1,corrupted,False,audio,partial_overwrite_4_null
MP3,.mp3,0,valid,False,audio,none
RAR,.rar,1,corrupted,False,archive,partial_overwrite_4_null
PPTX,.pptx,1,corrupted,False,document,wrong_offset_4_instead_of_0
UNKNOWN,.mp3,2,mismatch,False,unknown,random_bytes_unknown
ELF,.mp3,2,mismatch,True,executable,elf_disguised_as_mp3
CLASS,.class,1,corrupted,False,executable,partial_overwrite_4_null
ZIP,.zip,1,corrupted,False,archive,byte_flip_pos_1
EXE,.exe,1,corrupted,False,executable,truncated_header_keep_2
MP3_ID3,.mp3,0,valid,False,audio,none
AVI,.avi,1,corrupted,False,video,wrong_offset_4_instead_of_0
PE,.exe,0,valid,False,executable,none
ZIP,.docx,2,mismatch,False,archive,zip_repackaged_as_docx
MP3_ID3,.mp3,0,valid,False,audio,none
MP3_ID3,.mp3,1,corrupted,False,audio,wrong_offset_4_instead_of_0
TAR,.tar,1,corrupted,False,archive,partial_overwrite_4_null
UNKNOWN,.pdf,2,mismatch,False,unknown,random_bytes_unknown
XML,.xml,0,valid,False,web,none
HTML,.html,1,corrupted,False,web,byte_flip_pos_0
PNG,.exe,2,mismatch,False,image,png_mislabeled_as_exe
RAR,.rar,1,corrupted,False,archive,partial_overwrite_4_null
UNKNOWN,.exe,2,mismatch,False,unknown,random_bytes_unknown
ELF,.mp3,2,mismatch,True,executable,elf_disguised_as_mp3
TIFF,.tiff,1,corrupted,False,image,partial_overwrite_4_null
XLSX,.xlsx,1,corrupted,False,document,wrong_offset_4_instead_of_0
ELF,.elf,1,corrupted,False,executable,wrong_offset_4_instead_of_0
UNKNOWN,.zip,2,mismatch,False,unknown,random_bytes_unknown
PE,.exe,0,valid,False,executable,none
RAR,.rar,0,valid,False,archive,none
PPTX,.pptx,0,valid,False,document,none
ZIP,.zip,0,valid,False,archive,none
PDF,.pdf,1,corrupted,False,document,byte_flip_pos_0
TAR,.tar,1,corrupted,False,archive,byte_flip_pos_4
OGG,.ogg,1,corrupted,False,audio,wrong_offset_4_instead_of_0
RAR,.rar,0,valid,False,archive,none
WAV,.wav,0,valid,False,audio,none
OGG,.ogg,0,valid,False,audio,none
ELF,.elf,0,valid,False,executable,none
TAR,.tar,1,corrupted,False,archive,byte_flip_pos_4
TAR,.tar,0,valid,False,archive,none
MP3,.mp3,1,corrupted,False,audio,byte_flip_pos_0
BMP,.bmp,1,corrupted,False,image,byte_flip_pos_1
TIFF,.tiff,1,corrupted,False,image,truncated_header_keep_2
HTML_TAG,.html,0,valid,False,web,none
TIFF_BE,.tiff,0,valid,False,image,none
PE,.exe,0,valid,False,executable,none
PPTX,.pptx,1,corrupted,False,document,wrong_offset_4_instead_of_0
OGG,.ogg,1,corrupted,False,audio,byte_flip_pos_3
JPG,.jpg,1,corrupted,False,image,byte_flip_pos_1
HTML_TAG,.html,1,corrupted,False,web,byte_flip_pos_1
HTML_TAG,.html,0,valid,False,web,none
JPG,.jpg,0,valid,False,image,none
WEBP,.webp,1,corrupted,False,image,truncated_header_keep_1
ELF,.elf,0,valid,False,executable,none
CLASS,.class,1,corrupted,False,executable,wrong_offset_4_instead_of_0
ZIP,.zip,1,corrupted,False,archive,truncated_header_keep_2
